,STID,YEAR,MONTH,DAY,value
9071,BUFF,2003,11,3,0.16781883852
9072,BUFF,2003,11,4,0.16756049375
9073,BUFF,2003,11,5,0.167384595509
9074,BUFF,2003,11,6,0.167274654491
9075,BUFF,2003,11,7,0.167197713192
9076,BUFF,2003,11,8,0.167137236134
9077,BUFF,2003,11,9,0.16710424433
9078,BUFF,2003,11,10,0.166972329884
9079,BUFF,2003,11,11,0.166746957129
9080,BUFF,2003,11,12,0.16649958852
9081,BUFF,2003,11,13,0.16973723778
9082,BUFF,2003,11,14,0.171287375
9083,BUFF,2003,11,15,0.17109497558
9084,BUFF,2003,11,16,0.1709575625
9085,BUFF,2003,11,17,0.170941075833
9086,BUFF,2003,11,18,0.17070470713
9087,BUFF,2003,11,19,0.17044085713
9088,BUFF,2003,11,20,0.170275950879
9089,BUFF,2003,11,21,0.170133020696
9090,BUFF,2003,11,22,0.17000110625
9091,BUFF,2003,11,23,0.169869185208
9092,BUFF,2003,11,24,0.16970976308
9093,BUFF,2003,11,25,0.169605339166
9094,BUFF,2003,11,26,0.169478907522
9095,BUFF,2003,11,27,0.169357971875
9096,BUFF,2003,11,28,0.169226046875
9097,BUFF,2003,11,29,0.169176588193
9098,BUFF,2003,11,30,0.169061130071
9099,BUFF,2003,12,1,0.168951204884
9100,BUFF,2003,12,2,0.168868751759
9101,BUFF,2003,12,3,0.168824777199
9102,BUFF,2003,12,4,0.168780786808
9103,BUFF,2003,12,5,0.168648875
9104,BUFF,2003,12,6,0.168549944442
9105,BUFF,2003,12,7,0.168445479631
9106,BUFF,2003,12,8,0.168396010395
9107,BUFF,2003,12,9,0.168918217038
9108,BUFF,2003,12,10,0.169044636808
9109,BUFF,2003,12,11,0.168912738193
9110,BUFF,2003,12,12,0.168912738193
9111,BUFF,2003,12,13,0.168912738193
9112,BUFF,2003,12,14,0.169176581596
9113,BUFF,2003,12,15,0.170050572848
9114,BUFF,2003,12,16,0.170996035788
9115,BUFF,2003,12,17,0.172078938193
9116,BUFF,2003,12,18,0.172947444003
9117,BUFF,2003,12,19,0.173326716504
9118,BUFF,2003,12,20,0.173398161808
9119,BUFF,2003,12,21,0.173365184515
9120,BUFF,2003,12,22,0.173892896389
9121,BUFF,2003,12,23,0.174327144676
9122,BUFF,2003,12,24,0.174321636808
9123,BUFF,2003,12,25,0.174228204884
9124,BUFF,2003,12,26,0.174189738192
9125,BUFF,2003,12,27,0.174101777199
9126,BUFF,2003,12,28,0.173969839006
9127,BUFF,2003,12,29,0.173859928331
9128,BUFF,2003,12,30,0.173766479257
9129,BUFF,2003,12,31,0.173662011808
9130,BUFF,2004,1,1,0.173530113193
9131,BUFF,2004,1,2,0.173475136087
9132,BUFF,2004,1,3,0.173315708683
9133,BUFF,2004,1,4,0.17307385058
9134,BUFF,2004,1,5,0.172941933495
9135,BUFF,2004,1,6,0.172842995023
9136,BUFF,2004,1,7,0.172711060788
9137,BUFF,2004,1,8,0.172606625
9138,BUFF,2004,1,9,0.17250219317
9139,BUFF,2004,1,10,0.17239223896
9140,BUFF,2004,1,11,0.172342761808
9141,BUFF,2004,1,12,0.172243839166
9142,BUFF,2004,1,13,0.172122891645
9143,BUFF,2004,1,14,0.1720129625
9144,BUFF,2004,1,15,0.171947
9145,BUFF,2004,1,16,0.172029453125
9146,BUFF,2004,1,17,0.176223577105
9147,BUFF,2004,1,18,0.177938584955
9148,BUFF,2004,1,19,0.17768024942
9149,BUFF,2004,1,20,0.177438371529
9150,BUFF,2004,1,21,0.177174541317
9151,BUFF,2004,1,22,0.176905176853
9152,BUFF,2004,1,23,0.176668793638
9153,BUFF,2004,1,24,0.17645994317
9154,BUFF,2004,1,25,0.17619609317
9155,BUFF,2004,1,26,0.175904755277
9156,BUFF,2004,1,27,0.175794824813
9157,BUFF,2004,1,28,0.17580031817
9158,BUFF,2004,1,29,0.175690369236
9159,BUFF,2004,1,30,0.175497972455
9160,BUFF,2004,1,31,0.175333074121
9161,BUFF,2004,2,1,0.175333066205
9162,BUFF,2004,2,2,0.175173661227
9163,BUFF,2004,2,3,0.17504174942
9164,BUFF,2004,2,4,0.175344081943
9165,BUFF,2004,2,5,0.176053152433
9166,BUFF,2004,2,6,0.17631151963
9167,BUFF,2004,2,7,0.176300525
9168,BUFF,2004,2,8,0.176256541205
9169,BUFF,2004,2,9,0.176300525
9170,BUFF,2004,2,10,0.17621257588
9171,BUFF,2004,2,11,0.176141113426
9172,BUFF,2004,2,12,0.175965216505
9173,BUFF,2004,2,13,0.17590475
9174,BUFF,2004,2,14,0.17570137442
9175,BUFF,2004,2,15,0.175563941551
9176,BUFF,2004,2,16,0.175454001852
9177,BUFF,2004,2,17,0.175300095509
9178,BUFF,2004,2,18,0.175151682523
9179,BUFF,2004,2,19,0.174904323148
9180,BUFF,2004,2,20,0.174673441205
9181,BUFF,2004,2,21,0.174415092478
9182,BUFF,2004,2,22,0.174140235975
9183,BUFF,2004,2,23,0.173881895163
9184,BUFF,2004,2,24,0.173623545116
9185,BUFF,2004,2,25,0.173409159075
9186,BUFF,2004,2,26,0.173178308795
9187,BUFF,2004,2,27,0.17284846991
9188,BUFF,2004,2,28,0.172656083683
9189,BUFF,2004,2,29,0.176608354837
9190,BUFF,2004,3,1,0.176234549308
9191,BUFF,2004,3,2,0.177273479791
9192,BUFF,2004,3,3,0.182347100253
9193,BUFF,2004,3,4,0.19489095537
9194,BUFF,2004,3,5,0.195077845603
9195,BUFF,2004,3,6,0.191581833103
9196,BUFF,2004,3,7,0.189025792824
9197,BUFF,2004,3,8,0.187145857616
9198,BUFF,2004,3,9,0.18566171192
9199,BUFF,2004,3,10,0.184413925693
9200,BUFF,2004,3,11,0.183435466991
9201,BUFF,2004,3,12,0.18257246773
9202,BUFF,2004,3,13,0.18189085479
9203,BUFF,2004,3,14,0.181225739072
9204,BUFF,2004,3,15,0.180571583683
9205,BUFF,2004,3,16,0.179917470509
9206,BUFF,2004,3,17,0.179356795855
9207,BUFF,2004,3,18,0.178807113193
9208,BUFF,2004,3,19,0.178290410461
9209,BUFF,2004,3,20,0.177779174701
9210,BUFF,2004,3,21,0.177240506456
9211,BUFF,2004,3,22,0.176751263913
9212,BUFF,2004,3,23,0.176300528958
9213,BUFF,2004,3,24,0.175833286227
9214,BUFF,2004,3,25,0.175607925346
9215,BUFF,2004,3,26,0.175547439053
9216,BUFF,2004,3,27,0.175399041897
9217,BUFF,2004,3,28,0.175283607522
9218,BUFF,2004,3,29,0.174772388913
9219,BUFF,2004,3,30,0.174316157962
9220,BUFF,2004,3,31,0.173898402938
9221,BUFF,2004,4,1,0.17343115625
9222,BUFF,2004,4,2,0.173002403958
9223,BUFF,2004,4,3,0.172601144835
9224,BUFF,2004,4,4,0.172205335535
9225,BUFF,2004,4,5,0.1717216378
9226,BUFF,2004,4,6,0.171578714212
9227,BUFF,2004,4,7,0.171600700833
9228,BUFF,2004,4,8,0.171248892477
9229,BUFF,2004,4,9,0.172084423634
9230,BUFF,2004,4,10,0.175272607616
9231,BUFF,2004,4,11,0.174986776273
9232,BUFF,2004,4,12,0.174744895743
9233,BUFF,2004,4,13,0.174338140625
9234,BUFF,2004,4,14,0.173832415372
9235,BUFF,2004,4,15,0.173194786228
9236,BUFF,2004,4,16,0.172557145209
9237,BUFF,2004,4,17,0.171892026852
9238,BUFF,2004,4,18,0.171188418058
9239,BUFF,2004,4,19,0.17345864942
9240,BUFF,2004,4,20,0.180923384122
9241,BUFF,2004,4,21,0.182490004051
9242,BUFF,2004,4,22,0.184666783702
9243,BUFF,2004,4,23,0.187189832176
9244,BUFF,2004,4,24,0.186057490878
9245,BUFF,2004,4,25,0.184430400487
9246,BUFF,2004,4,26,0.182957236228
9247,BUFF,2004,4,27,0.181511575692
9248,BUFF,2004,4,28,0.180071386087
9249,BUFF,2004,4,29,0.178928022455
9250,BUFF,2004,4,30,0.178658681737
9251,BUFF,2004,5,1,0.177927608795
9252,BUFF,2004,5,2,0.176916174121
9253,BUFF,2004,5,3,0.175943223288
9254,BUFF,2004,5,4,0.174997760348
9255,BUFF,2004,5,5,0.174030310788
9256,BUFF,2004,5,6,0.17304086933
9257,BUFF,2004,5,7,0.172018446622
9258,BUFF,2004,5,8,0.171034505118
9259,BUFF,2004,5,9,0.170017590279
9260,BUFF,2004,5,10,0.169011666112
9261,BUFF,2004,5,11,0.168456486134
9262,BUFF,2004,5,12,0.168330058449
9263,BUFF,2004,5,13,0.167653926993
9264,BUFF,2004,5,14,0.167010808449
9265,BUFF,2004,5,15,0.16621375058
9266,BUFF,2004,5,16,0.16527929942
9267,BUFF,2004,5,17,0.164311840625
9268,BUFF,2004,5,18,0.163415845602
9269,BUFF,2004,5,19,0.162569340925
9270,BUFF,2004,5,20,0.161667841991
9271,BUFF,2004,5,21,0.160711388379
9272,BUFF,2004,5,22,0.159798897455
9273,BUFF,2004,5,23,0.15898536875
9274,BUFF,2004,5,24,0.158199314746
9275,BUFF,2004,5,25,0.15740775683
9276,BUFF,2004,5,26,0.156654689352
9277,BUFF,2004,5,27,0.155945600393
9278,BUFF,2004,5,28,0.155159547708
9279,BUFF,2004,5,29,0.154367995069
9280,BUFF,2004,5,30,0.153581938426
9281,BUFF,2004,5,31,0.152773891205
9282,BUFF,2004,6,1,0.152075794237
9283,BUFF,2004,6,2,0.151317232083
9284,BUFF,2004,6,3,0.150608127292
9285,BUFF,2004,6,4,0.149783596042
9286,BUFF,2004,6,5,0.150795029398
9287,BUFF,2004,6,6,0.151894403958
9288,BUFF,2004,6,7,0.150981923587
9289,BUFF,2004,6,8,0.149915526319
9290,BUFF,2004,6,9,0.148997545995
9291,BUFF,2004,6,10,0.148079570949
9292,BUFF,2004,6,11,0.147353979491
9293,BUFF,2004,6,12,0.146666874514
9294,BUFF,2004,6,13,0.145908301806
9295,BUFF,2004,6,14,0.145155230371
9296,BUFF,2004,6,15,0.144550577199
9297,BUFF,2004,6,16,0.145611471875
9298,BUFF,2004,6,17,0.150762040232
9299,BUFF,2004,6,18,0.151927377292
9300,BUFF,2004,6,19,0.156269924813
9301,BUFF,2004,6,20,0.16813216963
9302,BUFF,2004,6,21,0.173084839933
9303,BUFF,2004,6,22,0.173260754005
9304,BUFF,2004,6,23,0.172056935741
9305,BUFF,2004,6,24,0.170776165625
9306,BUFF,2004,6,25,0.169676785788
9307,BUFF,2004,6,26,0.168588413773
9308,BUFF,2004,6,27,0.168302565279
9309,BUFF,2004,6,28,0.168181654697
9310,BUFF,2004,6,29,0.167522011227
9311,BUFF,2004,6,30,0.171952495995
9312,BUFF,2004,7,1,0.174547026712
9313,BUFF,2004,7,2,0.173475136087
9314,BUFF,2004,7,3,0.172656099514
9315,BUFF,2004,7,4,0.172067935648
9316,BUFF,2004,7,5,0.172991408009
9317,BUFF,2004,7,6,0.177399902199
9318,BUFF,2004,7,7,0.175888259375
9319,BUFF,2004,7,8,0.17486583271
9320,BUFF,2004,7,9,0.174492040372
9321,BUFF,2004,7,10,0.173057363913
9322,BUFF,2004,7,11,0.171622698007
9323,BUFF,2004,7,12,0.170358404005
9324,BUFF,2004,7,13,0.169176561808
9325,BUFF,2004,7,14,0.168071692571
9326,BUFF,2004,7,15,0.167016303125
9327,BUFF,2004,7,16,0.166065340232
9328,BUFF,2004,7,17,0.165268291598
9329,BUFF,2004,7,18,0.164350323148
9330,BUFF,2004,7,19,0.163393861621
9331,BUFF,2004,7,20,0.162486877245
9332,BUFF,2004,7,21,0.161640359375
9333,BUFF,2004,7,22,0.161458971735
9334,BUFF,2004,7,23,0.16556513604
9335,BUFF,2004,7,24,0.165130883795
9336,BUFF,2004,7,25,0.164581189259
9337,BUFF,2004,7,26,0.163690691551
9338,BUFF,2004,7,27,0.162662778125
9339,BUFF,2004,7,28,0.162574826366
9340,BUFF,2004,7,29,0.163789626066
9341,BUFF,2004,7,30,0.162844168404
9342,BUFF,2004,7,31,0.161843729678
9343,BUFF,2004,8,1,0.160975233103
9344,BUFF,2004,8,2,0.160095728705
9345,BUFF,2004,8,3,0.159804404005
9346,BUFF,2004,8,4,0.159754933449
9347,BUFF,2004,8,5,0.158935910068
9348,BUFF,2004,8,6,0.163322400486
9349,BUFF,2004,8,7,0.163619234375
9350,BUFF,2004,8,8,0.162646294096
9351,BUFF,2004,8,9,0.162877169442
9352,BUFF,2004,8,10,0.16365771294
9353,BUFF,2004,8,11,0.171589704884
9354,BUFF,2004,8,12,0.170556303378
9355,BUFF,2004,8,13,0.169528387313
9356,BUFF,2004,8,14,0.16879179463
9357,BUFF,2004,8,15,0.168494964699
9358,BUFF,2004,8,16,0.167533004538
9359,BUFF,2004,8,17,0.166483111087
9360,BUFF,2004,8,18,0.165515669443
9361,BUFF,2004,8,19,0.165163846576
9362,BUFF,2004,8,20,0.164630654538
9363,BUFF,2004,8,21,0.163861097755
9364,BUFF,2004,8,22,0.163075041112
9365,BUFF,2004,8,23,0.162558350253
9366,BUFF,2004,8,24,0.161755800346
9367,BUFF,2004,8,25,0.16096973183
9368,BUFF,2004,8,26,0.160266144143
9369,BUFF,2004,8,27,0.159463599514
9370,BUFF,2004,8,28,0.158710516205
9371,BUFF,2004,8,29,0.158193825346
9372,BUFF,2004,8,30,0.164916501712
9373,BUFF,2004,8,31,0.164273358102
9374,BUFF,2004,9,1,0.163393853705
9375,BUFF,2004,9,2,0.162486862734
9376,BUFF,2004,9,3,0.161568912753
9377,BUFF,2004,9,4,0.160722372455
9378,BUFF,2004,9,5,0.16030461875
9379,BUFF,2004,9,6,0.159546063193
9380,BUFF,2004,9,7,0.158831467684
9381,BUFF,2004,9,8,0.15808936977
9382,BUFF,2004,9,9,0.157396767478
9383,BUFF,2004,9,10,0.156720643937
9384,BUFF,2004,9,11,0.156066528125
9385,BUFF,2004,9,12,0.15550585479
9386,BUFF,2004,9,13,0.154868213773
9387,BUFF,2004,9,14,0.154219586041
9388,BUFF,2004,9,15,0.153559955764
9389,BUFF,2004,9,16,0.152977282616
9390,BUFF,2004,9,17,0.152422093404
9391,BUFF,2004,9,18,0.151916393217
9392,BUFF,2004,9,19,0.151388681344
9393,BUFF,2004,9,20,0.15077852558
9394,BUFF,2004,9,21,0.151003903612
9395,BUFF,2004,9,22,0.152570515625
9396,BUFF,2004,9,23,0.155022120116
9397,BUFF,2004,9,24,0.15446143227
9398,BUFF,2004,9,25,0.153873278958
9399,BUFF,2004,9,26,0.153439017478
9400,BUFF,2004,9,27,0.153070727732
9401,BUFF,2004,9,28,0.152685944723
9402,BUFF,2004,9,29,0.152213212594
9403,BUFF,2004,9,30,0.151669027246
9404,BUFF,2004,10,1,0.151146820603
9405,BUFF,2004,10,2,0.150707069723
9406,BUFF,2004,10,3,0.150481702246
9407,BUFF,2004,10,4,0.152290172362
9408,BUFF,2004,10,5,0.152136260741
9409,BUFF,2004,10,6,0.160139725693
9410,BUFF,2004,10,7,0.16275622456
9411,BUFF,2004,10,8,0.163009083889
9412,BUFF,2004,10,9,0.16256382514
9413,BUFF,2004,10,10,0.16416891308
9414,BUFF,2004,10,11,0.16896771134
9415,BUFF,2004,10,12,0.168912731596
9416,BUFF,2004,10,13,0.168923706437
9417,BUFF,2004,10,14,0.168863253125
9418,BUFF,2004,10,15,0.168401520902
9419,BUFF,2004,10,16,0.167994745996
9420,BUFF,2004,10,17,0.167675941318
9421,BUFF,2004,10,18,0.16730763838
9422,BUFF,2004,10,19,0.166928335535
9423,BUFF,2004,10,20,0.166626020163
9424,BUFF,2004,10,21,0.166257721183
9425,BUFF,2004,10,22,0.16586195014
9426,BUFF,2004,10,23,0.165460685741
9427,BUFF,2004,10,24,0.16508141192
9428,BUFF,2004,10,25,0.165708045116
9429,BUFF,2004,10,26,0.16812666308
9430,BUFF,2004,10,27,0.16789030625
9431,BUFF,2004,10,28,0.167582485648
9432,BUFF,2004,10,29,0.16709875625
9433,BUFF,2004,10,30,0.166664519836
9434,BUFF,2004,10,31,0.166362179398
9435,BUFF,2004,11,1,0.167703408103
9436,BUFF,2004,11,2,0.170666223288
9437,BUFF,2004,11,3,0.170435361134
9438,BUFF,2004,11,4,0.170182503125
9439,BUFF,2004,11,5,0.169907658495
9440,BUFF,2004,11,6,0.16964381773
9441,BUFF,2004,11,7,0.169390953125
9442,BUFF,2004,11,8,0.169132587247
9443,BUFF,2004,11,9,0.168945699654
9444,BUFF,2004,11,10,0.171083995462
9445,BUFF,2004,11,11,0.171677654004
9446,BUFF,2004,11,12,0.17146876264
9447,BUFF,2004,11,13,0.172188871295
9448,BUFF,2004,11,14,0.173717004744
9449,BUFF,2004,11,15,0.17505272558
9450,BUFF,2004,11,16,0.176108145369
9451,BUFF,2004,11,17,0.17861471773
9452,BUFF,2004,11,18,0.182286635067
9453,BUFF,2004,11,19,0.181659964933
9454,BUFF,2004,11,20,0.183166120996
9455,BUFF,2004,11,21,0.184540345462
9456,BUFF,2004,11,22,0.183534408103
9457,BUFF,2004,11,23,0.188151792337
9458,BUFF,2004,11,24,0.189520511574
9459,BUFF,2004,11,25,0.188047345996
9460,BUFF,2004,11,26,0.18659616308
9461,BUFF,2004,11,27,0.185282423587
9462,BUFF,2004,11,28,0.184106082663
9463,BUFF,2004,11,29,0.183506909656
9464,BUFF,2004,11,30,0.18284182428
9465,BUFF,2004,12,1,0.182281133795
9466,BUFF,2004,12,2,0.181742435208
9467,BUFF,2004,12,3,0.18119272616
9468,BUFF,2004,12,4,0.18069800741
9469,BUFF,2004,12,5,0.181203728705
9470,BUFF,2004,12,6,0.180939901132
9471,BUFF,2004,12,7,0.180538628817
9472,BUFF,2004,12,8,0.1800878622
9473,BUFF,2004,12,9,0.179675611087
9474,BUFF,2004,12,10,0.179241364119
9475,BUFF,2004,12,11,0.178840089165
9476,BUFF,2004,12,12,0.178449820715
9477,BUFF,2004,12,13,0.17805401933
9478,BUFF,2004,12,14,0.177713222754
9479,BUFF,2004,12,15,0.177366909076
9480,BUFF,2004,12,16,0.177075597568
9481,BUFF,2004,12,17,0.176811729098
9482,BUFF,2004,12,18,0.176558894836
9483,BUFF,2004,12,19,0.176289543563
9484,BUFF,2004,12,20,0.176064145743
9485,BUFF,2004,12,21,0.175822310067
9486,BUFF,2004,12,22,0.175558450833
9487,BUFF,2004,12,23,0.175305575673
9488,BUFF,2004,12,24,0.175124202545
9489,BUFF,2004,12,25,0.174953785788
9490,BUFF,2004,12,26,0.174799880764
9491,BUFF,2004,12,27,0.174634974514
9492,BUFF,2004,12,28,0.174492070715
9493,BUFF,2004,12,29,0.174354627292
9494,BUFF,2004,12,30,0.174316143451
9495,BUFF,2004,12,31,0.174189738192
9496,BUFF,2005,1,1,0.174107267917
9497,BUFF,2005,1,2,0.174404103125
9498,BUFF,2005,1,3,0.176817230371
9499,BUFF,2005,1,4,0.180500146295
9500,BUFF,2005,1,5,0.181302667178
9501,BUFF,2005,1,6,0.181055332869
9502,BUFF,2005,1,7,0.180989363773
9503,BUFF,2005,1,8,0.181132270209
9504,BUFF,2005,1,9,0.18120373662
9505,BUFF,2005,1,10,0.181033347568
9506,BUFF,2005,1,11,0.180813454978
9507,BUFF,2005,1,12,0.180549604978
9508,BUFF,2005,1,13,0.180269255118
9509,BUFF,2005,1,14,0.179983422455
9510,BUFF,2005,1,15,0.179703095023
9511,BUFF,2005,1,16,0.179444723868
9512,BUFF,2005,1,17,0.179219365625
9513,BUFF,2005,1,18,0.178988503471
9514,BUFF,2005,1,19,0.178818091991
9515,BUFF,2005,1,20,0.178603700674
9516,BUFF,2005,1,21,0.17844981148
9517,BUFF,2005,1,22,0.178218933495
9518,BUFF,2005,1,23,0.177977067478
9519,BUFF,2005,1,24,0.177801171875
9520,BUFF,2005,1,25,0.177647272128
9521,BUFF,2005,1,26,0.177405396875
9522,BUFF,2005,1,27,0.17771871875
9523,BUFF,2005,1,28,0.180258275
9524,BUFF,2005,1,29,0.181368638913
9525,BUFF,2005,1,30,0.182511995949
9526,BUFF,2005,1,31,0.182841801853
9527,BUFF,2005,2,1,0.182341589746
9528,BUFF,2005,2,2,0.181791920275
9529,BUFF,2005,2,3,0.181264208402
9530,BUFF,2005,2,4,0.180725513773
9531,BUFF,2005,2,5,0.180769489652
9532,BUFF,2005,2,6,0.184435904398
9533,BUFF,2005,2,7,0.184089592038
9534,BUFF,2005,2,8,0.183435456437
9535,BUFF,2005,2,9,0.182808815326
9536,BUFF,2005,2,10,0.182171200692
9537,BUFF,2005,2,11,0.181561047568
9538,BUFF,2005,2,12,0.18161599433
9539,BUFF,2005,2,13,0.181539042478
9540,BUFF,2005,2,14,0.180895917337
9541,BUFF,2005,2,15,0.180357231942
9542,BUFF,2005,2,16,0.17988999317
9543,BUFF,2005,2,17,0.179444746295
9544,BUFF,2005,2,18,0.179549178125
9545,BUFF,2005,2,19,0.179681107083
9546,BUFF,2005,2,20,0.17936778125
9547,BUFF,2005,2,21,0.179147901853
9548,BUFF,2005,2,22,0.178818089352
9549,BUFF,2005,2,23,0.179450229098
9550,BUFF,2005,2,24,0.17913140727
9551,BUFF,2005,2,25,0.178708150973
9552,BUFF,2005,2,26,0.178290410461
9553,BUFF,2005,2,27,0.177944095462
9554,BUFF,2005,2,28,0.177553817777
9555,BUFF,2005,3,1,0.177136045603
9556,BUFF,2005,3,2,0.176773245256
9557,BUFF,2005,3,3,0.176393972755
9558,BUFF,2005,3,4,0.17604766963
9559,BUFF,2005,3,5,0.175723357083
9560,BUFF,2005,3,6,0.175344059515
9561,BUFF,2005,3,7,0.174970293563
9562,BUFF,2005,3,8,0.17455800683
9563,BUFF,2005,3,9,0.17427767412
9564,BUFF,2005,3,10,0.173903909488
9565,BUFF,2005,3,11,0.173508098868
9566,BUFF,2005,3,12,0.173145314353
9567,BUFF,2005,3,13,0.172897964212
9568,BUFF,2005,3,14,0.172661579678
9569,BUFF,2005,3,15,0.172892466898
9570,BUFF,2005,3,16,0.172749534076
9571,BUFF,2005,3,17,0.172436208243
9572,BUFF,2005,3,18,0.172155876853
9573,BUFF,2005,3,19,0.171886529538
9574,BUFF,2005,3,20,0.1718810375
9575,BUFF,2005,3,21,0.173436657523
9576,BUFF,2005,3,22,0.174667953125
9577,BUFF,2005,3,23,0.174404103125
9578,BUFF,2005,3,24,0.174063298634
9579,BUFF,2005,3,25,0.173837941711
9580,BUFF,2005,3,26,0.17372249942
9581,BUFF,2005,3,27,0.173480630764
9582,BUFF,2005,3,28,0.173112333103
9583,BUFF,2005,3,29,0.172634123447
9584,BUFF,2005,3,30,0.172194359375
9585,BUFF,2005,3,31,0.171996458683
9586,BUFF,2005,4,1,0.171683153958
9587,BUFF,2005,4,2,0.171292885507
9588,BUFF,2005,4,3,0.1708916
9589,BUFF,2005,4,4,0.170402377246
9590,BUFF,2005,4,5,0.169968130277
9591,BUFF,2005,4,6,0.171710629978
9592,BUFF,2005,4,7,0.171683153958
9593,BUFF,2005,4,8,0.17118843125
9594,BUFF,2005,4,9,0.170996051619
9595,BUFF,2005,4,10,0.17309585567
9596,BUFF,2005,4,11,0.172694579398
9597,BUFF,2005,4,12,0.172155886087
9598,BUFF,2005,4,13,0.171600700833
9599,BUFF,2005,4,14,0.171067498241
9600,BUFF,2005,4,15,0.170539795602
9601,BUFF,2005,4,16,0.170006598288
9602,BUFF,2005,4,17,0.170902591991
9603,BUFF,2005,4,18,0.173348708402
9604,BUFF,2005,4,19,0.172590134375
9605,BUFF,2005,4,20,0.172606625
9606,BUFF,2005,4,21,0.172903458889
9607,BUFF,2005,4,22,0.172051455577
9608,BUFF,2005,4,23,0.171358851965
9609,BUFF,2005,4,24,0.171177439259
9610,BUFF,2005,4,25,0.171237916318
9611,BUFF,2005,4,26,0.170622254004
9612,BUFF,2005,4,27,0.170325420116
9613,BUFF,2005,4,28,0.170644236667
9614,BUFF,2005,4,29,0.170407870603
9615,BUFF,2005,4,30,0.170215479098
9616,BUFF,2005,5,1,0.170567283495
9617,BUFF,2005,5,2,0.170710203125
9618,BUFF,2005,5,3,0.170429855904
9619,BUFF,2005,5,4,0.169979120949
9620,BUFF,2005,5,5,0.169368981016
9621,BUFF,2005,5,6,0.168544439212
9622,BUFF,2005,5,7,0.16771438822
9623,BUFF,2005,5,8,0.166840416757
9624,BUFF,2005,5,9,0.166004879005
9625,BUFF,2005,5,10,0.165125377246
9626,BUFF,2005,5,11,0.164207412753
9627,BUFF,2005,5,12,0.166889876759
9628,BUFF,2005,5,13,0.167813358355
9629,BUFF,2005,5,14,0.166889887313
9630,BUFF,2005,5,15,0.166043353611
9631,BUFF,2005,5,16,0.165136371875
9632,BUFF,2005,5,17,0.164091955951
9633,BUFF,2005,5,18,0.163119005118
9634,BUFF,2005,5,19,0.162201053817
9635,BUFF,2005,5,20,0.161371002825
9636,BUFF,2005,5,21,0.160469511808
9637,BUFF,2005,5,22,0.159463590279
9638,BUFF,2005,5,23,0.158633564353
9639,BUFF,2005,5,24,0.158787478611
9640,BUFF,2005,5,25,0.159969310255
9641,BUFF,2005,5,26,0.160381575879
9642,BUFF,2005,5,27,0.160018776852
9643,BUFF,2005,5,28,0.159089808496
9644,BUFF,2005,5,29,0.160167192477
9645,BUFF,2005,5,30,0.168231108103
9646,BUFF,2005,5,31,0.168401528818
9647,BUFF,2005,6,1,0.167708912014
9648,BUFF,2005,6,2,0.166422640625
9649,BUFF,2005,6,3,0.166252238379
9650,BUFF,2005,6,4,0.165559645322
9651,BUFF,2005,6,5,0.164377799167
9652,BUFF,2005,6,6,0.163641220995
9653,BUFF,2005,6,7,0.163509298634
9654,BUFF,2005,6,8,0.162393426853
9655,BUFF,2005,6,9,0.161414997175
9656,BUFF,2005,6,10,0.16634569273
9657,BUFF,2005,6,11,0.172535161228
9658,BUFF,2005,6,12,0.185870588773
9659,BUFF,2005,6,13,0.186508224514
9660,BUFF,2005,6,14,0.184100597221
9661,BUFF,2005,6,15,0.182517486667
9662,BUFF,2005,6,16,0.186266361134
9663,BUFF,2005,6,17,0.189938267917
9664,BUFF,2005,6,18,0.18695346875
9665,BUFF,2005,6,19,0.184221519676
9666,BUFF,2005,6,20,0.181940314792
9667,BUFF,2005,6,21,0.179977931737
9668,BUFF,2005,6,22,0.178191454837
9669,BUFF,2005,6,23,0.176558879005
9670,BUFF,2005,6,24,0.175030744237
9671,BUFF,2005,6,25,0.173601573007
9672,BUFF,2005,6,26,0.172227347221
9673,BUFF,2005,6,27,0.17098505567
9674,BUFF,2005,6,28,0.169880183795
9675,BUFF,2005,6,29,0.168813794442
9676,BUFF,2005,6,30,0.168269597221
9677,BUFF,2005,7,1,0.171732628471
9678,BUFF,2005,7,2,0.17291445088
9679,BUFF,2005,7,3,0.172612120995
9680,BUFF,2005,7,4,0.177207513333
9681,BUFF,2005,7,5,0.179257845509
9682,BUFF,2005,7,6,0.181852360395
9683,BUFF,2005,7,7,0.180137341991
9684,BUFF,2005,7,8,0.178416817038
9685,BUFF,2005,7,9,0.17679524375
9686,BUFF,2005,7,10,0.175289104837
9687,BUFF,2005,7,11,0.17411827442
9688,BUFF,2005,7,12,0.173612549167
9689,BUFF,2005,7,13,0.173464134862
9690,BUFF,2005,7,14,0.172381252245
9691,BUFF,2005,7,15,0.171160951273
9692,BUFF,2005,7,16,0.169973620996
9693,BUFF,2005,7,17,0.168841283655
9694,BUFF,2005,7,18,0.167807857083
9695,BUFF,2005,7,19,0.166944841991
9696,BUFF,2005,7,20,0.165988383103
9697,BUFF,2005,7,21,0.165075908009
9698,BUFF,2005,7,22,0.164185424813
9699,BUFF,2005,7,23,0.163355384375
9700,BUFF,2005,7,24,0.162547349027
9701,BUFF,2005,7,25,0.161711809955
9702,BUFF,2005,7,26,0.161261072362
9703,BUFF,2005,7,27,0.16061244331
9704,BUFF,2005,7,28,0.15981540523
9705,BUFF,2005,7,29,0.159084299308
